C1CC1CC(C(=O)NC(CC2CCNC2=O)C(=O)C(=O)NC3CC3)NC(=O)C=CC4=C(C=C(C=C4)Cl)F,16.0
C1CCC(CC1)CC(C(=O)NN(CCC(=O)N)C(=O)CCl)NC(=O)OCC2=CC=CC=C2,8.0
COC1=CC=CC2=C1C=C(N2)C(=O)NC(CC3CCCCC3)C(=O)NN(CCC(=O)N)C(=O)C(F)Cl,8.0
CC(C)CC(C(=O)NN(CCC(=O)N)C(=O)C(F)Cl)NC(=O)C1=NC2=C(N1)C=C(C=C2)Cl,8.0
CC(C)CC(C(=O)NC(CC1CCNC1=O)C=O)NC(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2,60.0
CC1=C(C(=CC=C1)Cl)CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,8.82
CC1=C(C(=CC=C1)F)CC(=O)OCC(=O)C(CC2CCNC2=O)NC(=O)C(CC(C)C)NC(=O)C3=CC4=C(N3)C=CC=C4OC,8.91
CC(C(C(=O)NC(CC1CCCCC1)C(=O)NC(CC2CCNC2=O)C=O)NC(=O)OCC3=CC=CC=C3)OC(C)(C)C,9.0
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=CC=C(C=C4)Cl,9.2
C1CC2CN(C(C2C1)C(=O)NC(CC3CCNC3=O)C=O)C(=O)COC4=CC=C(C=C4)Cl,9.2
CC(C)CC(C(=O)NC(CC1CCNC1=O)C(=O)COC(=O)C2=CN=CC=C2)NC(=O)C3=CC4=C(N3)C=CC=C4OC,9.57
CC1=CC(=C(C=C1)C)N2C(=O)C3=C(S2)C=C(C=C3)F,20.0
CC(C)C(C(=O)NC(CC(=O)OC)C(=O)CF)NC(=O)C(CCC(=O)OC)NC(=O)C(CC(=O)OC)NC(=O)OCC1=CC=CC=C1,10.0
